image_url,id,Категория,Сезон,Цвет,Узор,Фасон,Тип ткани,Посадка,Застежка,Детали,Флисовая подкладка,Внешние карманы,"Материал подкладки, %","Состав, %"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0MX3R_24993802_4_v1.jpeg,MP002XW0MX3R,Боди c длинным рукавом,мульти,серый,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,"Полиэстер - 95%, Эластан - 5%","Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0MX3R_24993803_5_v1.jpeg,MP002XW0MX3R,Боди c длинным рукавом,мульти,серый,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,"Полиэстер - 95%, Эластан - 5%","Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0JF6P_20054118_1_v1_2x.jpeg,MP002XW0JF6P,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Вискоза - 92%, Лайкра - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0JF6P_20054105_2_v1_2x.jpeg,MP002XW0JF6P,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Вискоза - 92%, Лайкра - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0JF6P_20054113_3_v1_2x.jpeg,MP002XW0JF6P,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Вискоза - 92%, Лайкра - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0JF6P_20054099_4_v1_2x.jpeg,MP002XW0JF6P,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Вискоза - 92%, Лайкра - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0JF6P_20054109_5_v1_2x.jpeg,MP002XW0JF6P,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Вискоза - 92%, Лайкра - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0JF6P_20054122_6_v1_2x.jpeg,MP002XW0JF6P,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Вискоза - 92%, Лайкра - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW13DL1_24797046_1_v1_2x.jpg,MP002XW13DL1,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Хлопок - 48%, Модал - 44%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW13DL1_24797047_2_v1_2x.jpg,MP002XW13DL1,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Хлопок - 48%, Модал - 44%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW188QE_24594487_1_v1_2x.jpg,MP002XW188QE,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW188QE_24594488_2_v1_2x.jpg,MP002XW188QE,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1819Q_24377562_1_v1.jpeg,MP002XW1819Q,Боди c длинным рукавом,мульти,бежевый,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1819Q_24377563_2_v1.jpeg,MP002XW1819Q,Боди c длинным рукавом,мульти,бежевый,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1819Q_24377500_3_v1.jpeg,MP002XW1819Q,Боди c длинным рукавом,мульти,бежевый,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1819Q_24377507_4_v1.jpeg,MP002XW1819Q,Боди c длинным рукавом,мульти,бежевый,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1819Q_24377518_5_v1.jpeg,MP002XW1819Q,Боди c длинным рукавом,мульти,бежевый,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0MX3K_24993759_1_v1.jpeg,MP002XW0MX3K,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,"Полиэстер - 95%, Эластан - 5%","Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0MX3K_24993762_2_v1.jpeg,MP002XW0MX3K,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,"Полиэстер - 95%, Эластан - 5%","Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0MX3K_24993769_3_v1.jpeg,MP002XW0MX3K,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,"Полиэстер - 95%, Эластан - 5%","Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0MX3K_24993773_4_v1.jpeg,MP002XW0MX3K,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,"Полиэстер - 95%, Эластан - 5%","Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0MX3K_24993775_5_v1.jpeg,MP002XW0MX3K,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,"Полиэстер - 95%, Эластан - 5%","Полиэстер - 95%, Эластан - 5%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW01OIS_20133053_1_v2_2x.jpg,MP002XW01OIS,Боди c длинным рукавом,мульти,черный,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,"Хлопок - 92%, Эластан - 8%","Хлопок - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW01OIS_20133054_2_v2_2x.jpg,MP002XW01OIS,Боди c длинным рукавом,мульти,черный,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,"Хлопок - 92%, Эластан - 8%","Хлопок - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW01OIS_20133055_3_v2_2x.jpg,MP002XW01OIS,Боди c длинным рукавом,мульти,черный,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,"Хлопок - 92%, Эластан - 8%","Хлопок - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW01OIS_20166402_9_v1.jpg,MP002XW01OIS,Боди c длинным рукавом,мульти,черный,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,"Хлопок - 92%, Эластан - 8%","Хлопок - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0IADV_25398388_1_v1_2x.jpg,MP002XW0IADV,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 86%, Эластан - 14%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0IADV_25398389_2_v1_2x.jpg,MP002XW0IADV,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 86%, Эластан - 14%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0IADV_25398390_3_v1_2x.jpg,MP002XW0IADV,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 86%, Эластан - 14%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0IADV_25403592_9_v1.jpg,MP002XW0IADV,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 86%, Эластан - 14%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUC_24059249_1_v1.jpeg,MP002XW17BUC,Боди c длинным рукавом,мульти,красный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"Полиамид - 87%, Эластан - 13%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUC_24059258_2_v1.jpeg,MP002XW17BUC,Боди c длинным рукавом,мульти,красный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"Полиамид - 87%, Эластан - 13%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUC_24059138_3_v1.jpeg,MP002XW17BUC,Боди c длинным рукавом,мульти,красный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"Полиамид - 87%, Эластан - 13%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUC_24059148_4_v1.jpeg,MP002XW17BUC,Боди c длинным рукавом,мульти,красный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"Полиамид - 87%, Эластан - 13%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUC_24059157_5_v1.jpeg,MP002XW17BUC,Боди c длинным рукавом,мульти,красный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"Полиамид - 87%, Эластан - 13%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1CRDB_25104961_1_v1.jpeg,MP002XW1CRDB,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"48% Вискоза, 28% Полиэстер, 24% Полиамид"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1CRDB_25104975_2_v1.jpeg,MP002XW1CRDB,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"48% Вискоза, 28% Полиэстер, 24% Полиамид"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0II1P_25304689_1_v1.jpeg,MP002XW0II1P,Боди c длинным рукавом,мульти,черный,Не указано,Не указано,фатин/тюль,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиэстер - 92%, Эластан - 8%","Материал 1: Полиэстер - 92%, Эластан - 8%; Материал 2: Полиамид - 70%, Эластан - 5%, Люрекс - 25%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0II1P_25304700_2_v1.jpeg,MP002XW0II1P,Боди c длинным рукавом,мульти,черный,Не указано,Не указано,фатин/тюль,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиэстер - 92%, Эластан - 8%","Материал 1: Полиэстер - 92%, Эластан - 8%; Материал 2: Полиамид - 70%, Эластан - 5%, Люрекс - 25%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0II1P_25304698_3_v1.jpeg,MP002XW0II1P,Боди c длинным рукавом,мульти,черный,Не указано,Не указано,фатин/тюль,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиэстер - 92%, Эластан - 8%","Материал 1: Полиэстер - 92%, Эластан - 8%; Материал 2: Полиамид - 70%, Эластан - 5%, Люрекс - 25%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0II1P_25304695_4_v1.jpeg,MP002XW0II1P,Боди c длинным рукавом,мульти,черный,Не указано,Не указано,фатин/тюль,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиэстер - 92%, Эластан - 8%","Материал 1: Полиэстер - 92%, Эластан - 8%; Материал 2: Полиамид - 70%, Эластан - 5%, Люрекс - 25%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0II1P_25304705_5_v1.jpeg,MP002XW0II1P,Боди c длинным рукавом,мульти,черный,Не указано,Не указано,фатин/тюль,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиэстер - 92%, Эластан - 8%","Материал 1: Полиэстер - 92%, Эластан - 8%; Материал 2: Полиамид - 70%, Эластан - 5%, Люрекс - 25%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0II1P_25304711_6_v1.jpeg,MP002XW0II1P,Боди c длинным рукавом,мульти,черный,Не указано,Не указано,фатин/тюль,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиэстер - 92%, Эластан - 8%","Материал 1: Полиэстер - 92%, Эластан - 8%; Материал 2: Полиамид - 70%, Эластан - 5%, Люрекс - 25%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17F23_24090136_1_v1.jpeg,MP002XW17F23,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,Без подкладки,"Вискоза - 88%, Эластан - 12%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17F23_24090140_2_v1.jpeg,MP002XW17F23,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,Без подкладки,"Вискоза - 88%, Эластан - 12%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17F23_24090139_3_v1.jpeg,MP002XW17F23,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,Без подкладки,"Вискоза - 88%, Эластан - 12%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17F23_24090135_4_v1.jpeg,MP002XW17F23,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,Без подкладки,"Вискоза - 88%, Эластан - 12%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17F23_24090137_5_v1.jpeg,MP002XW17F23,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,Без подкладки,"Вискоза - 88%, Эластан - 12%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW17F23_24090138_6_v1.jpeg,MP002XW17F23,Боди c длинным рукавом,мульти,черный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,Без подкладки,"Вискоза - 88%, Эластан - 12%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1474J_23926647_1_v2.jpg,MP002XW1474J,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1474J_23926648_2_v2.jpg,MP002XW1474J,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1474J_23926649_3_v2.jpg,MP002XW1474J,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1474J_23981110_4_v1.jpg,MP002XW1474J,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW1474J_23981112_5_v1.jpg,MP002XW1474J,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Полиамид - 92%, Эластан - 8%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0GEC3_23047619_1_v1_2x.jpeg,MP002XW0GEC3,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Хлопок - 93%, Эластан - 7%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0GEC3_23047598_2_v1_2x.jpeg,MP002XW0GEC3,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Хлопок - 93%, Эластан - 7%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0GEC3_23047613_3_v1_2x.jpeg,MP002XW0GEC3,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Хлопок - 93%, Эластан - 7%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0GEC3_23047592_4_v1_2x.jpeg,MP002XW0GEC3,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Хлопок - 93%, Эластан - 7%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0GEC3_23047617_5_v1_2x.jpeg,MP002XW0GEC3,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Хлопок - 93%, Эластан - 7%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW0GEC3_23047602_6_v1_2x.jpeg,MP002XW0GEC3,Боди c длинным рукавом,мульти,Не указано,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,без подкладки,"Хлопок - 93%, Эластан - 7%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW18D6E_24533733_1_v1.jpeg,MP002XW18D6E,Боди c длинным рукавом,мульти,красный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"95% Полиэстер, 5% Эластан"
https://a.lmcdn.ru/img600x866/M/P/MP002XW18D6E_24533732_2_v1.jpeg,MP002XW18D6E,Боди c длинным рукавом,мульти,красный,однотонный,Не указано,трикотаж,Не указано,кнопки,Не указано,Не указано,Не указано,без подкладки,"95% Полиэстер, 5% Эластан"
https://a.lmcdn.ru/img600x866/M/P/MP002XW15ED0_23691770_1_v2.jpg,MP002XW15ED0,Боди с коротким рукавом,мульти,черный,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Хлопок - 96%, Эластан - 4%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW15ED0_23691771_2_v2.jpg,MP002XW15ED0,Боди с коротким рукавом,мульти,черный,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Хлопок - 96%, Эластан - 4%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW15ED0_23691772_3_v2.jpg,MP002XW15ED0,Боди с коротким рукавом,мульти,черный,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Хлопок - 96%, Эластан - 4%"
https://a.lmcdn.ru/img600x866/M/P/MP002XW15ED0_23951751_4_v1.jpg,MP002XW15ED0,Боди с коротким рукавом,мульти,черный,Не указано,Не указано,трикотаж,Не указано,Не указано,Не указано,Не указано,Не указано,Не указано,"Хлопок - 96%, Эластан - 4%"
