Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUJ_24059278_3_v1.jpeg,MP002XW17BUJ,Боди c длинным рукавом,,1 999,Love Republic,мульти,серый,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиамид - 87%, Эластан - 13%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW17BUJ_24059281_4_v1.jpeg,MP002XW17BUJ,Боди c длинным рукавом,,1 999,Love Republic,мульти,серый,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиамид - 87%, Эластан - 13%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW16YCR_25735757_1_v1_2x.jpg,MP002XW16YCR,Боди c длинным рукавом,,2 199,Tezenis,мульти,,,,бархат/велюр,,,,,,,"Полиэстер - 94%, Эластан - 6%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW16YCR_25735758_2_v1_2x.jpg,MP002XW16YCR,Боди c длинным рукавом,,2 199,Tezenis,мульти,,,,бархат/велюр,,,,,,,"Полиэстер - 94%, Эластан - 6%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW16YCR_25735759_3_v1_2x.jpg,MP002XW16YCR,Боди c длинным рукавом,,2 199,Tezenis,мульти,,,,бархат/велюр,,,,,,,"Полиэстер - 94%, Эластан - 6%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW16YCR_25737720_9_v1_2x.jpg,MP002XW16YCR,Боди c длинным рукавом,,2 199,Tezenis,мульти,,,,бархат/велюр,,,,,,,"Полиэстер - 94%, Эластан - 6%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW19Z46_21383419_1_v1_2x.jpeg,MP002XW19Z46,Боди c длинным рукавом,,1 599,Zarina,мульти,бежевый,леопардовый,,"текстиль, трикотаж",,кнопки,,,,Без подкладки,"Материал 1: 100% Полиэстер; Материал 2: 95% Полиэстер, 5% Эластан"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW19Z46_21383427_2_v1_2x.jpeg,MP002XW19Z46,Боди c длинным рукавом,,1 599,Zarina,мульти,бежевый,леопардовый,,"текстиль, трикотаж",,кнопки,,,,Без подкладки,"Материал 1: 100% Полиэстер; Материал 2: 95% Полиэстер, 5% Эластан"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW19Z46_21383435_3_v1_2x.jpeg,MP002XW19Z46,Боди c длинным рукавом,,1 599,Zarina,мульти,бежевый,леопардовый,,"текстиль, трикотаж",,кнопки,,,,Без подкладки,"Материал 1: 100% Полиэстер; Материал 2: 95% Полиэстер, 5% Эластан"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW19Z46_21383442_4_v1_2x.jpeg,MP002XW19Z46,Боди c длинным рукавом,,1 599,Zarina,мульти,бежевый,леопардовый,,"текстиль, трикотаж",,кнопки,,,,Без подкладки,"Материал 1: 100% Полиэстер; Материал 2: 95% Полиэстер, 5% Эластан"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW19Z46_21383453_5_v1_2x.jpeg,MP002XW19Z46,Боди c длинным рукавом,,1 599,Zarina,мульти,бежевый,леопардовый,,"текстиль, трикотаж",,кнопки,,,,Без подкладки,"Материал 1: 100% Полиэстер; Материал 2: 95% Полиэстер, 5% Эластан"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW19Z46_21383464_6_v1_2x.jpeg,MP002XW19Z46,Боди c длинным рукавом,,1 599,Zarina,мульти,бежевый,леопардовый,,"текстиль, трикотаж",,кнопки,,,,Без подкладки,"Материал 1: 100% Полиэстер; Материал 2: 95% Полиэстер, 5% Эластан"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1819Q_24377562_1_v1.jpeg,MP002XW1819Q,Боди c длинным рукавом,,899,Love Republic,мульти,бежевый,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиэстер - 95%, Эластан - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1819Q_24377563_2_v1.jpeg,MP002XW1819Q,Боди c длинным рукавом,,899,Love Republic,мульти,бежевый,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиэстер - 95%, Эластан - 5%"
Lamoda,https://a.lmcdn.ru/img600x866/M/P/MP002XW1819Q_24377500_3_v1.jpeg,MP002XW1819Q,Боди c длинным рукавом,,899,Love Republic,мульти,бежевый,однотонный,,трикотаж,,кнопки,,,,без подкладки,"Полиэстер - 95%, Эластан - 5%"
